Correlation id,Operation name,Status,Event category,Level,Time,Subscription,Event initiated by,Resource type,Resource group,Resource
f6050fbe-6754-43b8-85a6-192bb716a8e6,Health Event Updated,Updated,Resource Health,Informational,2020-04-13T06:09:44.954Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,,MICROSOFT.COMPUTE/VIRTUALMACHINES,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Compute/virtualMachines/newvm1
f6050fbe-6754-43b8-85a6-192bb716a8e6,Health Event Updated,Updated,Resource Health,Informational,2020-04-13T06:08:34.740Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,,MICROSOFT.COMPUTE/VIRTUALMACHINES,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Compute/virtualMachines/newvm1
f6050fbe-6754-43b8-85a6-192bb716a8e6,Health Event Resolved,Resolved,Resource Health,Informational,2020-04-13T06:09:03.033Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,,MICROSOFT.COMPUTE/VIRTUALMACHINES,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Compute/virtualMachines/newvm1
d50eb4c8-14ca-468e-9c70-82a61b535c6e,Health Event Updated,Updated,Resource Health,Informational,2020-04-13T06:08:33.834Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,,MICROSOFT.COMPUTE/VIRTUALMACHINES,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Compute/virtualMachines/newvm1
a270bd99-752b-4932-9017-2c748b12436b,Validate Deployment,Succeeded,Administrative,Informational,2020-04-13T06:07:51.052Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Resources/deployments,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Resources/deployments/CreateVm-MicrosoftWindowsServer.WindowsServer-201-20200413100602
a270bd99-752b-4932-9017-2c748b12436b,Validate Deployment,Started,Administrative,Informational,2020-04-13T06:07:42.144Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Resources/deployments,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Resources/deployments/CreateVm-MicrosoftWindowsServer.WindowsServer-201-20200413100602
08cd2c1b-66d5-4ba4-8bf8-d84704222805,Validate Deployment,Succeeded,Administrative,Informational,2020-04-13T06:07:37.379Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Resources/deployments,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Resources/deployments/CreateVm-MicrosoftWindowsServer.WindowsServer-201-20200413100602
08cd2c1b-66d5-4ba4-8bf8-d84704222805,Validate Deployment,Started,Administrative,Informational,2020-04-13T06:07:33.093Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Resources/deployments,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Resources/deployments/CreateVm-MicrosoftWindowsServer.WindowsServer-201-20200413100602
15ee15c0-3309-4f94-9a97-9318fb04c9f5,Validate Deployment,Succeeded,Administrative,Informational,2020-04-13T06:07:00.337Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Resources/deployments,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Resources/deployments/CreateVm-MicrosoftWindowsServer.WindowsServer-201-20200413100602
15ee15c0-3309-4f94-9a97-9318fb04c9f5,Validate Deployment,Started,Administrative,Informational,2020-04-13T06:06:52.291Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Resources/deployments,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Resources/deployments/CreateVm-MicrosoftWindowsServer.WindowsServer-201-20200413100602
08840022-46e8-4615-a27f-85b6381ca9e4,Validate Features,Succeeded,Administrative,Informational,2020-04-13T06:06:45.630Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.RecoveryServices/locations,,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/providers/Microsoft.RecoveryServices/locations/centralindia
08840022-46e8-4615-a27f-85b6381ca9e4,Validate Features,Started,Administrative,Informational,2020-04-13T06:06:44.744Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.RecoveryServices/locations,,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/providers/Microsoft.RecoveryServices/locations/centralindia
7adce463-1567-4713-9316-147dab090730,Create or Update Security Rule,Succeeded,Administrative,Informational,2020-04-13T06:05:17.964Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Network/networkSecurityGroups/securityRules,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Network/networkSecurityGroups/demovm-nsg/securityRules/RDP
7adce463-1567-4713-9316-147dab090730,Create or Update Security Rule,Started,Administrative,Informational,2020-04-13T06:05:04.428Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Network/networkSecurityGroups/securityRules,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Network/networkSecurityGroups/demovm-nsg/securityRules/RDP
7adce463-1567-4713-9316-147dab090730,Create or Update Security Rule,Accepted,Administrative,Informational,2020-04-13T06:05:04.657Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Network/networkSecurityGroups/securityRules,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Network/networkSecurityGroups/demovm-nsg/securityRules/RDP
00318a89-64d1-4293-8f6f-733a781cde54,Create or Update Security Rule,Succeeded,Administrative,Informational,2020-04-13T06:04:45.394Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Network/networkSecurityGroups/securityRules,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Network/networkSecurityGroups/appvm2-nsg/securityRules/RDP
00318a89-64d1-4293-8f6f-733a781cde54,Create or Update Security Rule,Started,Administrative,Informational,2020-04-13T06:04:30.880Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Network/networkSecurityGroups/securityRules,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Network/networkSecurityGroups/appvm2-nsg/securityRules/RDP
00318a89-64d1-4293-8f6f-733a781cde54,Create or Update Security Rule,Accepted,Administrative,Informational,2020-04-13T06:04:32.027Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Network/networkSecurityGroups/securityRules,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Network/networkSecurityGroups/appvm2-nsg/securityRules/RDP
65da27c0-a026-4b8a-a45a-66b4690bd93b,Backup Protected Item,Succeeded,Administrative,Informational,2020-04-13T02:45:00.132Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,Microsoft.RecoveryServices,MICROSOFT.RECOVERYSERVICES/vaults,AZUREDEMO,/SUBSCRIPTIONS/20C6EEC9-2D80-4700-B0F6-4FDE579A8783/RESOURCEGROUPS/AZUREDEMO/PROVIDERS/MICROSOFT.RECOVERYSERVICES/VAULTS/VAULT565
65da27c0-a026-4b8a-a45a-66b4690bd93b,Backup Protected Item,Started,Administrative,Informational,2020-04-13T01:13:46.365Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,Microsoft.RecoveryServices,MICROSOFT.RECOVERYSERVICES/vaults,AZUREDEMO,/SUBSCRIPTIONS/20C6EEC9-2D80-4700-B0F6-4FDE579A8783/RESOURCEGROUPS/AZUREDEMO/PROVIDERS/MICROSOFT.RECOVERYSERVICES/VAULTS/VAULT565
4aa83ceb-2ae8-4689-9010-7d60ac8abbde,Get Restore Point along with blob SAS URIs,Succeeded,Administrative,Informational,2020-04-13T01:21:23.930Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,Backup Management Service,Microsoft.Compute/restorePointCollections/restorePoints,AzureBackupRG_westus_1,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/AzureBackupRG_westus_1/providers/Microsoft.Compute/restorePointCollections/AzureBackup_appvm2_175923592724774/restorePoints/AzureBackup_20200412_010607
4aa83ceb-2ae8-4689-9010-7d60ac8abbde,Get Restore Point along with blob SAS URIs,Started,Administrative,Informational,2020-04-13T01:21:23.860Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,Backup Management Service,Microsoft.Compute/restorePointCollections/restorePoints,AzureBackupRG_westus_1,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/AzureBackupRG_westus_1/providers/Microsoft.Compute/restorePointCollections/AzureBackup_appvm2_175923592724774/restorePoints/AzureBackup_20200412_010607
98db8e91-d826-4be9-b600-fa2da7de0365,Get Restore Point along with blob SAS URIs,Succeeded,Administrative,Informational,2020-04-13T01:18:48.024Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,Backup Management Service,Microsoft.Compute/restorePointCollections/restorePoints,AzureBackupRG_westus_1,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/AzureBackupRG_westus_1/providers/Microsoft.Compute/restorePointCollections/AzureBackup_appvm2_175923592724774/restorePoints/AzureBackup_20200413_011346
98db8e91-d826-4be9-b600-fa2da7de0365,Get Restore Point along with blob SAS URIs,Started,Administrative,Informational,2020-04-13T01:18:47.929Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,Backup Management Service,Microsoft.Compute/restorePointCollections/restorePoints,AzureBackupRG_westus_1,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/AzureBackupRG_westus_1/providers/Microsoft.Compute/restorePointCollections/AzureBackup_appvm2_175923592724774/restorePoints/AzureBackup_20200413_011346
674af096-6916-45d8-a820-460f833a56c1,Create Restore Point,Succeeded,Administrative,Informational,2020-04-13T01:13:47.014Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,Backup Management Service,Microsoft.Compute/restorePointCollections/restorePoints,AzureBackupRG_westus_1,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/AzureBackupRG_westus_1/providers/Microsoft.Compute/restorePointCollections/AzureBackup_appvm2_175923592724774/restorePoints/AzureBackup_20200413_011346
674af096-6916-45d8-a820-460f833a56c1,Create Restore Point,Started,Administrative,Informational,2020-04-13T01:13:46.899Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,Backup Management Service,Microsoft.Compute/restorePointCollections/restorePoints,AzureBackupRG_westus_1,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/AzureBackupRG_westus_1/providers/Microsoft.Compute/restorePointCollections/AzureBackup_appvm2_175923592724774/restorePoints/AzureBackup_20200413_011346
e035cd86-59b4-4955-95d1-c1afee1d69b7,Health Event Resolved,Resolved,Resource Health,Informational,2020-04-12T17:27:40.330Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,,MICROSOFT.COMPUTE/VIRTUALMACHINES,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Compute/virtualMachines/demovm
e035cd86-59b4-4955-95d1-c1afee1d69b7,Health Event Activated,Active,Resource Health,Informational,2020-04-12T17:26:17.546Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,,MICROSOFT.COMPUTE/VIRTUALMACHINES,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Compute/virtualMachines/demovm
e035cd86-59b4-4955-95d1-c1afee1d69b7,Health Event InProgress,Updated,Resource Health,Informational,2020-04-12T17:26:17.546Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,,MICROSOFT.COMPUTE/VIRTUALMACHINES,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Compute/virtualMachines/demovm
242087ee-6368-4cbb-86ca-d102f2a2111a,Delete Storage Account,Succeeded,Administrative,Informational,2020-04-12T16:55:28.600Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Storage/storageAccounts,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourcegroups/azuredemo/providers/Microsoft.Storage/storageAccounts/demolog3020
242087ee-6368-4cbb-86ca-d102f2a2111a,Delete Storage Account,Started,Administrative,Informational,2020-04-12T16:45:12.601Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Storage/storageAccounts,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Storage/storageAccounts/demolog3020
242087ee-6368-4cbb-86ca-d102f2a2111a,Delete Storage Account,Started,Administrative,Informational,2020-04-12T16:45:12.725Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Storage/storageAccounts,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Storage/storageAccounts/demolog3031
242087ee-6368-4cbb-86ca-d102f2a2111a,Delete Storage Account,Started,Administrative,Informational,2020-04-12T16:45:13.109Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Storage/storageAccounts,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Storage/storageAccounts/demolog3032
242087ee-6368-4cbb-86ca-d102f2a2111a,Delete Storage Account,Succeeded,Administrative,Informational,2020-04-12T16:45:20.922Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Storage/storageAccounts,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Storage/storageAccounts/demolog3032
242087ee-6368-4cbb-86ca-d102f2a2111a,Delete Storage Account,Succeeded,Administrative,Informational,2020-04-12T16:45:21.913Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Storage/storageAccounts,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Storage/storageAccounts/demolog3031
242087ee-6368-4cbb-86ca-d102f2a2111a,Delete Storage Account,Succeeded,Administrative,Informational,2020-04-12T16:45:22.676Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Storage/storageAccounts,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Storage/storageAccounts/demolog3020
242087ee-6368-4cbb-86ca-d102f2a2111a,Delete Storage Account,Succeeded,Administrative,Informational,2020-04-12T16:55:25.518Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Storage/storageAccounts,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourcegroups/azuredemo/providers/Microsoft.Storage/storageAccounts/demolog3031
242087ee-6368-4cbb-86ca-d102f2a2111a,Delete Storage Account,Succeeded,Administrative,Informational,2020-04-12T16:55:25.626Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Storage/storageAccounts,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourcegroups/azuredemo/providers/Microsoft.Storage/storageAccounts/demolog3032
2fa300cf-27c6-49ac-acb6-ab3fc7ee04f4,Update Storage Account Create,Succeeded,Administrative,Informational,2020-04-12T15:18:04.198Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Storage/storageAccounts,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourcegroups/azuredemo/providers/Microsoft.Storage/storageAccounts/demolog3032
2fa300cf-27c6-49ac-acb6-ab3fc7ee04f4,Create Deployment,Started,Administrative,Informational,2020-04-12T15:07:20.116Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Resources/deployments,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Resources/deployments/Microsoft.StorageAccount-20200412190652
2fa300cf-27c6-49ac-acb6-ab3fc7ee04f4,Create Deployment,Accepted,Administrative,Informational,2020-04-12T15:07:31.122Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Resources/deployments,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Resources/deployments/Microsoft.StorageAccount-20200412190652
2fa300cf-27c6-49ac-acb6-ab3fc7ee04f4,Update Storage Account Create,Started,Administrative,Informational,2020-04-12T15:07:31.786Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Storage/storageAccounts,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourcegroups/azuredemo/providers/Microsoft.Storage/storageAccounts/demolog3032
2fa300cf-27c6-49ac-acb6-ab3fc7ee04f4,Update Storage Account Create,Accepted,Administrative,Informational,2020-04-12T15:07:38.974Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Storage/storageAccounts,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourcegroups/azuredemo/providers/Microsoft.Storage/storageAccounts/demolog3032
2fa300cf-27c6-49ac-acb6-ab3fc7ee04f4,Update Storage Account Create,Succeeded,Administrative,Informational,2020-04-12T15:07:58.688Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Storage/storageAccounts,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourcegroups/azuredemo/providers/Microsoft.Storage/storageAccounts/demolog3032
2fa300cf-27c6-49ac-acb6-ab3fc7ee04f4,Create Deployment,Succeeded,Administrative,Informational,2020-04-12T15:08:00.479Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Resources/deployments,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Resources/deployments/Microsoft.StorageAccount-20200412190652
2fa300cf-27c6-49ac-acb6-ab3fc7ee04f4,Update Storage Account Create,Succeeded,Administrative,Informational,2020-04-12T15:17:44.721Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Storage/storageAccounts,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourcegroups/azuredemo/providers/Microsoft.Storage/storageAccounts/demolog3032
e2c45376-b1ff-4b09-af4e-c414275735c0,Update Storage Account Create,Succeeded,Administrative,Informational,2020-04-12T15:17:27.671Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Storage/storageAccounts,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourcegroups/azuredemo/providers/Microsoft.Storage/storageAccounts/demolog3031
e2c45376-b1ff-4b09-af4e-c414275735c0,Create Deployment,Started,Administrative,Informational,2020-04-12T15:06:43.017Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Resources/deployments,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Resources/deployments/Microsoft.StorageAccount-20200412190611
e2c45376-b1ff-4b09-af4e-c414275735c0,Create Deployment,Accepted,Administrative,Informational,2020-04-12T15:06:49.157Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Resources/deployments,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Resources/deployments/Microsoft.StorageAccount-20200412190611
e2c45376-b1ff-4b09-af4e-c414275735c0,Update Storage Account Create,Started,Administrative,Informational,2020-04-12T15:06:49.367Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Storage/storageAccounts,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourcegroups/azuredemo/providers/Microsoft.Storage/storageAccounts/demolog3031
e2c45376-b1ff-4b09-af4e-c414275735c0,Update Storage Account Create,Accepted,Administrative,Informational,2020-04-12T15:06:55.574Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Storage/storageAccounts,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourcegroups/azuredemo/providers/Microsoft.Storage/storageAccounts/demolog3031
e2c45376-b1ff-4b09-af4e-c414275735c0,Update Storage Account Create,Succeeded,Administrative,Informational,2020-04-12T15:07:21.434Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Storage/storageAccounts,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourcegroups/azuredemo/providers/Microsoft.Storage/storageAccounts/demolog3031
e2c45376-b1ff-4b09-af4e-c414275735c0,Create Deployment,Succeeded,Administrative,Informational,2020-04-12T15:07:22.299Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Resources/deployments,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Resources/deployments/Microsoft.StorageAccount-20200412190611
e2c45376-b1ff-4b09-af4e-c414275735c0,Update Storage Account Create,Succeeded,Administrative,Informational,2020-04-12T15:16:59.621Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Storage/storageAccounts,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourcegroups/azuredemo/providers/Microsoft.Storage/storageAccounts/demolog3031
77ae50a3-183f-4910-aaa3-f8f74a536bc3,Update Storage Account Create,Succeeded,Administrative,Informational,2020-04-12T15:16:46.677Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Storage/storageAccounts,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourcegroups/azuredemo/providers/Microsoft.Storage/storageAccounts/demolog3020
77ae50a3-183f-4910-aaa3-f8f74a536bc3,Create Deployment,Started,Administrative,Informational,2020-04-12T15:05:58.829Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Resources/deployments,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Resources/deployments/Microsoft.StorageAccount-20200412190503
77ae50a3-183f-4910-aaa3-f8f74a536bc3,Create Deployment,Accepted,Administrative,Informational,2020-04-12T15:06:05.879Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Resources/deployments,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Resources/deployments/Microsoft.StorageAccount-20200412190503
77ae50a3-183f-4910-aaa3-f8f74a536bc3,Update Storage Account Create,Started,Administrative,Informational,2020-04-12T15:06:06.343Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Storage/storageAccounts,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourcegroups/azuredemo/providers/Microsoft.Storage/storageAccounts/demolog3020
77ae50a3-183f-4910-aaa3-f8f74a536bc3,Update Storage Account Create,Accepted,Administrative,Informational,2020-04-12T15:06:13.692Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Storage/storageAccounts,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourcegroups/azuredemo/providers/Microsoft.Storage/storageAccounts/demolog3020
77ae50a3-183f-4910-aaa3-f8f74a536bc3,Update Storage Account Create,Succeeded,Administrative,Informational,2020-04-12T15:06:40.367Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Storage/storageAccounts,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourcegroups/azuredemo/providers/Microsoft.Storage/storageAccounts/demolog3020
77ae50a3-183f-4910-aaa3-f8f74a536bc3,Create Deployment,Succeeded,Administrative,Informational,2020-04-12T15:06:41.235Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Resources/deployments,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Resources/deployments/Microsoft.StorageAccount-20200412190503
77ae50a3-183f-4910-aaa3-f8f74a536bc3,Update Storage Account Create,Succeeded,Administrative,Informational,2020-04-12T15:16:19.859Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Storage/storageAccounts,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourcegroups/azuredemo/providers/Microsoft.Storage/storageAccounts/demolog3020
a882c1f5-c23e-4715-8524-97473697afea,Validate Deployment,Succeeded,Administrative,Informational,2020-04-12T15:07:19.834Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Resources/deployments,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Resources/deployments/Microsoft.StorageAccount-20200412190652
a882c1f5-c23e-4715-8524-97473697afea,Validate Deployment,Started,Administrative,Informational,2020-04-12T15:07:13.583Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Resources/deployments,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Resources/deployments/Microsoft.StorageAccount-20200412190652
4e4709f8-c116-45d2-ae10-8981d26f5002,Validate Deployment,Succeeded,Administrative,Informational,2020-04-12T15:07:10.259Z,20c6eec9-2d80-4700-b0f6-4fde579a8783,techsup1000@gmail.com,Microsoft.Resources/deployments,azuredemo,/subscriptions/20c6eec9-2d80-4700-b0f6-4fde579a8783/resourceGroups/azuredemo/providers/Microsoft.Resources/deployments/Microsoft.StorageAccount-20200412190652
